road,id,model_type,name,lat,lon,length,condition,lengthR,lengthL,conditionR,conditionL,bridgedual,crossing,idx
N5,41000524,link,N5_LRP289a_E_LRP286b,25.404294655225332,89.32353628445799,784.8999999999933,,,,,,,,
N5,41000525,bridge,N5_LRP286b_LRP286c,25.4113056,89.3225271,5.1,0,,,,,,,
N5,41000526,link,N5_LRP286c_LRP291a,25.4114722,89.3224993,1170.9999999999923,,,,,,,,
N5,41000527,bridge,N5_LRP291a_LRP291a_E,25.4190088093517,89.3147748519659,2.1,0,,,,,,,
N5,41000528,link,N5_LRP291a_E_LRP291b,25.419025666979998,89.31476358396,188.89999999998963,,,,,,,,
N5,41000529,bridge,N5_LRP291b_LRP291b_E,25.4204860248671,89.3138445540913,4.1,0,,,,,,,
N5,41000530,link,N5_LRP291b_E_LRP297a,25.420526782379998,89.31380931476001,5811.900000000037,,,,,,,,
N5,41000531,bridge,N5_LRP297a_LRP297a_E,25.4691832851351,89.2949005608108,2.8,0,,,,,,,
N5,41000532,link,N5_LRP297a_E_LRP298a,25.469206407837838,89.29489635702703,1395.1999999999884,,,,,,,,
N5,41000533,bridge,N5_LRP298a_LRP298a_E,25.4816870881807,89.2930520455388,2.8,0,,,,,,,
N5,41000534,link,N5_LRP298a_E_LRP299a,25.481712233997683,89.2930482601854,1121.2000000000444,,,,,,,,
N5,41000535,bridge,N5_LRP299a_LRP299a_E,25.4916648783842,89.2915421008733,2.8,0,,,,,,,
N5,41000536,link,N5_LRP299a_E_LRP302a,25.491690351659386,89.29153802558953,2434.2000000000326,,,,,,,,
N5,41000537,bridge,N5_LRP302a_LRP302a_E,25.5131247,89.287878299,2.85,0,,,,,,,
N5,41000538,link,N5_LRP302a_E_LRP304a,25.513143408435003,89.28787477937,2624.149999999986,,,,,,,,
N5,41000539,bridge,N5_LRP304a_LRP304a_E,25.5367711785,89.2836473895,5.4,0,,,,,,,
N5,41000540,link,N5_LRP304a_E_LRP306a,25.536819780120002,89.28363763764,1529.5999999999594,,,,,,,,
N5,41000541,bridge,N5_LRP306a_LRP306a_E,25.550331639,89.280939929,4.8,0,,,,,,,
N5,41000542,link,N5_LRP306a_E_LRP308b,25.55037364044,89.28092952883999,2496.1999999999875,,,,,,,,
N5,41000543,bridge,N5_LRP308b_LRP308b_E,25.5719151052525,89.2748216384848,5.45,0,,,,,,,
N5,41000544,link,N5_LRP308b_E_LRP310a,25.571964035242424,89.27481674504546,1281.5500000000384,,,,,,,,
N5,41000545,bridge,N5_LRP310a_LRP310a_E,25.5832477106666,89.272871936,5.45,0,,,,,,,
N5,41000546,link,N5_LRP310a_E_LRP311a,25.583294818044443,89.27286251839999,1250.5499999999756,,,,,,,,
N5,41000547,bridge,N5_LRP311a_LRP311a_E,25.5944138935,89.2706480499999,5.4,0,,,,,,,
N5,41000548,link,N5_LRP311a_E_LRP312a,25.5944617456,89.2706386,1593.6000000000377,,,,,,,,
N5,41000549,bridge,N5_LRP312a_LRP312a_E,25.6086953771739,89.2689920793478,6.0,0,,,,,,,
N5,41000550,link,N5_LRP312a_E_LRP313a,25.608749951902173,89.26899298505435,610.0000000000136,,,,,,,,
N5,41000551,bridge,N5_LRP313a_LRP313a_E,25.6142387742489,89.2690728751073,2.8,0,,,,,,,
N5,41000552,link,N5_LRP313a_E_LRP314a,25.614286529239997,89.26908082652,888.1999999999834,,,,,,,,
N5,41000553,bridge,N5_LRP314a_LRP314a_E,25.6223743499999,89.2691799,6.0,0,,,,,,,
N5,41000554,link,N5_LRP314a_E_LRP316a,25.622359445454542,89.26918964373738,1624.0000000000805,,,,,,,,
N5,41000555,bridge,N5_LRP316a_LRP316a_E,25.6371733636363,89.270188990909,5.4,0,,,,,,,
N5,41000556,link,N5_LRP316a_E_LRP318a,25.6372422068,89.27022087424,2649.599999999964,,,,,,,,
N5,41000557,bridge,N5_LRP318a_LRP318a_E,25.660778509424,89.2730706,5.4,0,,,,,,,
N5,41000558,link,N5_LRP318a_E_LRP315a,25.660827200460734,89.273072328,379.5999999999822,,,,,,,,
N5,41000559,bridge,N5_LRP315a_LRP315b,25.66425,89.2731938,3.8,0,,,,,,,
N5,41000560,link,N5_LRP315b_LRP319a,25.6645278,89.2732216,483.0000000000041,,,,,,,,
N5,41000561,bridge,N5_LRP319a_LRP319a_E,25.6688297185595,89.2735153662049,60.39,1,,,,,,,
N5,41000562,link,N5_LRP319a_E_LRP317a,25.66936410124,89.273580392584,1107.6100000000224,,,,,,,,
N5,41000563,bridge,N5_LRP317a_LRP317b,25.6791938,89.2737771,31.8,0,,,,,,,
N5,41000564,link,N5_LRP317b_LRP322a,25.6797216,89.2735827,1999.0000000000236,,,,,,,,
N5,41000565,bridge,N5_LRP322a_LRP322a_E,25.6975637433673,89.265996357653,24.7,0,,,,,,,
N5,41000566,link,N5_LRP322a_E_LRP323d,25.697773776540817,89.26590886168367,507.29999999998654,,,,,,,,
N5,41000567,bridge,N5_LRP323d_LRP323d_E,25.7020672427385,89.2641208911825,6.7,0,,,,,,,
N5,41000568,link,N5_LRP323d_E_LRP320a,25.70212381186722,89.26409733762449,620.2999999999861,,,,,,,,
N5,41000569,bridge,N5_LRP320a_LRP320b,25.7073611,89.2619167,26.999999999986812,0,,,,,,,
N5,41000570,link,N5_LRP320b_LRP325a,25.7075833,89.2618611,588.0000000000223,,,,,,,,
N5,41000571,bridge,N5_LRP325a_LRP325a_E,25.7106224665987,89.2578467181262,2.0,0,,,,,,,
N5,41000572,link,N5_LRP325a_E_LRP325b,25.710629934215888,89.25782646435844,395.99999999995816,,,,,,,,
N5,41000573,bridge,N5_LRP325b_LRP325b_E,25.7121085224032,89.2538162183299,5.2,0,,,,,,,
N5,41000574,link,N5_LRP325b_E_LRP326a,25.71212793820774,89.2537635585336,860.8000000000402,,,,,,,,
N5,41000575,bridge,N5_LRP326a_LRP326a_E,25.7159967495049,89.2467758297029,3.6,0,,,,,,,
N5,41000576,link,N5_LRP326a_E_LRP327a,25.71602273366337,89.24675578019801,1312.3999999999683,,,,,,,,
N5,41000577,bridge,N5_LRP327a_LRP327a_E,25.7262084962686,89.2405575592537,3.6,0,,,,,,,
N5,41000578,link,N5_LRP327a_E_LRP328b,25.726239093582087,89.24054323071641,800.3999999999678,,,,,,,,
N5,41000579,bridge,N5_LRP328b_LRP328b_E,25.7328720411764,89.2374261352941,2.0,0,,,,,,,
N5,41000580,link,N5_LRP328b_E_LRP328c,25.7329827875,89.2373975875,400.0000000000341,,,,,,,,
N5,41000581,bridge,N5_LRP328c_LRP328c_E,25.7360509249258,89.2359244234421,2.0,0,,,,,,,
N5,41000582,link,N5_LRP328c_E_LRP329a,25.7362882325,89.2358677765,613.9999999999759,,,,,,,,
N5,41000583,bridge,N5_LRP329a_LRP329a_E,25.7411783914606,89.2336211462921,3.7,0,,,,,,,
N5,41000584,link,N5_LRP329a_E_LRP330a,25.74135068023148,89.23352044543981,962.3000000000275,,,,,,,,
N5,41000585,bridge,N5_LRP330a_LRP330a_E,25.7494127239603,89.2310715231683,6.8,0,,,,,,,
N5,41000586,link,N5_LRP330a_E_LRP332a,25.7496166455,89.23104056636,2885.1999999999975,,,,,,,,
N5,41000587,bridge,N5_LRP332a_LRP332a_E,25.7735757444444,89.2251481572222,10.8,0,,,,,,,
N5,41000588,link,N5_LRP332a_E_LRP334a,25.773650744444446,89.22508537922222,1719.2000000000007,,,,,,,,
N5,41000589,bridge,N5_LRP334a_LRP334a_E,25.7846190407,89.2133103106,14.45,0,,,,,,,
N5,41000590,link,N5_LRP334a_E_LRP336a,25.784705745035,89.21320435453,2003.5499999999615,,,,,,,,
N5,41000591,bridge,N5_LRP336a_LRP336a_E,25.7956673780904,89.1973495910552,7.4,0,,,,,,,
N5,41000592,link,N5_LRP336a_E_LRP336b,25.795705803055277,89.19728905831155,212.600000000009,,,,,,,,
N5,41000593,bridge,N5_LRP336b_LRP336b_E,25.7968097419095,89.1955499689447,60.125,0,,,,,,,
N5,41000594,link,N5_LRP336b_E_LRP334c,25.797121944748746,89.19505814040201,1128.8749999999368,,,,,,,,
N5,41000595,bridge,N5_LRP334c_LRP334d,25.8016111,89.1851941,64.99999999999773,0,,,,,,,
N5,41000596,link,N5_LRP334d_LRP338a,25.8016944,89.184583,377.00000000000955,,,,,,,,
N5,41000597,bridge,N5_LRP338a_LRP338a_E,25.802745263615,89.1810180488262,4.5,0,,,,,,,
N5,41000598,link,N5_LRP338a_E_LRP339a,25.80275832100939,89.18097638051643,967.4999999999727,,,,,,,,
N5,41000599,bridge,N5_LRP339a_LRP339a_E,25.8052214805755,89.1718636307913,6.6,0,,,,,,,
N5,41000600,link,N5_LRP339a_E_LRP341a,25.805216085021648,89.17175372382684,2465.400000000045,,,,,,,,
N5,41000601,bridge,N5_LRP341a_LRP341a_E,25.810892283146,89.1480852078651,3.6,0,,,,,,,
N5,41000602,link,N5_LRP341a_E_LRP343a,25.8109049,89.14794446492,1358.3999999999605,,,,,,,,
N5,41000603,bridge,N5_LRP343a_LRP343a_E,25.8116389,89.1345519085714,10.35,0,,,,,,,
N5,41000604,link,N5_LRP343a_E_LRP344a,25.8116389,89.13444638292857,1135.6499999999983,,,,,,,,
N5,41000605,bridge,N5_LRP344a_LRP344a_E,25.8116111,89.1229738157894,50.855000000000004,0,,,,,,,
N5,41000606,link,N5_LRP344a_E_LRP344c,25.8116111,89.12249547527543,310.14499999997724,,,,,,,,
N5,41000607,bridge,N5_LRP344c_LRP344c_E,25.8116242253869,89.1194276993808,26.125,0,,,,,,,
N5,41000608,link,N5_LRP344c_E_LRP342a,25.811625349651703,89.11916935305727,798.8750000000095,,,,,,,,
N5,41000609,bridge,N5_LRP342a_LRP342b,25.8116389,89.1111667,6.6,0,,,,,,,
N5,41000610,link,N5_LRP342b_LRP345a,25.8116389,89.1106389,143.0000000000291,,,,,,,,
N5,41000611,bridge,N5_LRP345a_LRP345a_E,25.8116261173633,89.1092211768488,6.6,0,,,,,,,
N5,41000612,link,N5_LRP345a_E_LRP342c,25.8116255273955,89.10915574347267,161.40000000001464,,,,,,,,
N5,41000613,bridge,N5_LRP342c_LRP342d,25.8116111,89.1075556,27.999999999963165,0,,,,,,,
N5,41000614,link,N5_LRP342d_LRP346a,25.8116111,89.1073056,98.00000000001319,,,,,,,,
N5,41000615,bridge,N5_LRP346a_LRP346a_E,25.8116111,89.1063015016393,6.5,0,,,,,,,
N5,41000616,link,N5_LRP346a_E_LRP347a,25.8116111,89.10623490327869,1112.5000000000114,,,,,,,,
N5,41000617,bridge,N5_LRP347a_LRP347a_E,25.8115556,89.0950845654321,6.6,0,,,,,,,
N5,41000618,link,N5_LRP347a_E_LRP350a,25.81155277552,89.0950948,2817.3999999999637,,,,,,,,
N5,41000619,bridge,N5_LRP350a_LRP350a_E,25.8114755916,89.0667749615,6.6,0,,,,,,,
N5,41000620,link,N5_LRP350a_E_LRP350b,25.811475224640002,89.0667091496,815.400000000011,,,,,,,,
N5,41000621,bridge,N5_LRP350b_LRP350b_E,25.8114088087,89.0585777797,134.95,0,,,,,,,
N5,41000622,link,N5_LRP350b_E_LRP348a,25.811397567365002,89.057232017815,1049.0500000000225,,,,,,,,
N5,41000623,bridge,N5_LRP348a_LRP348b,25.8113611,89.0468052,132.000000000005,0,,,,,,,
N5,41000624,link,N5_LRP348b_LRP352a,25.8113333,89.0454719,3154.9999999999727,,,,,,,,
N5,41000625,bridge,N5_LRP352a_LRP352b,25.8111667,89.0139167,39.00000000004411,0,,,,,,,
N5,41000626,link,N5_LRP352b_LRP356a,25.8111667,89.0131944,1245.999999999981,,,,,,,,
N5,41000627,bridge,N5_LRP356a_LRP356a_E,25.8110826226814,89.0011081738911,21.0,1,,,,,,,
N5,41000628,link,N5_LRP356a_E_LRP354a,25.811081447782257,89.00090176633064,1155.999999999949,,,,,,,,
N5,41000629,bridge,N5_LRP354a_LRP354b,25.8110278,88.9894163,70.66499999999999,0,,,,,,,
N5,41000630,link,N5_LRP354b_LRP359a,25.8110278,88.9891663,1452.9999999999745,,,,,,,,
N5,41000631,bridge,N5_LRP359a_LRP359a_E,25.8078998272277,88.9754364311881,10.3,0,,,,,,,
N5,41000632,link,N5_LRP359a_E_LRP359b,25.807850820643566,88.9753503140099,153.70000000001482,,,,,,,,
N5,41000633,bridge,N5_LRP359b_LRP359b_E,25.8071195282178,88.9740652450495,18.4,2,,,,,,,
N5,41000634,link,N5_LRP359b_E_LRP357a,25.807031982475248,88.97391140465346,1015.6000000000631,,,,,,,,
N5,41000635,bridge,N5_LRP357a_LRP360a_E,25.80225,88.9654444,9.724999999946249,0,,,,,,,
N5,41000636,link,N5_LRP360a_E_LRP357c,25.8022229645,88.96536339075,149.27500000004557,,,,,,,,
N5,41000637,bridge,N5_LRP357c_LRP357d,25.8013611,88.9640556,14.000000000010004,0,,,,,,,
N5,41000638,link,N5_LRP357d_LRP358a,25.8012778,88.9638889,979.9999999999613,,,,,,,,
N5,41000639,bridge,N5_LRP358a_LRP358b,25.7964163,88.95575,50.00000000001137,0,,,,,,,
N5,41000640,link,N5_LRP358b_LRP362a,25.7961941,88.9553333,982.0000000000277,,,,,,,,
N5,41000641,bridge,N5_LRP362a_LRP362a_E,25.791414250894,88.9472097316368,7.0,1,,,,,,,
N5,41000642,link,N5_LRP362a_E_LRP363a,25.7913658198,88.9470929595,944.9999999999932,,,,,,,,
N5,41000643,bridge,N5_LRP363a_LRP363a_E,25.786787316129,88.9391537516129,10.4,2,,,,,,,
N5,41000644,link,N5_LRP363a_E_LRP364a,25.78686383328,88.93895110016,857.5999999999908,,,,,,,,
N5,41000645,bridge,N5_LRP364a_LRP364a_E,25.7837120521739,88.9312036260869,6.75,0,,,,,,,
N5,41000646,link,N5_LRP364a_E_LRP361a,25.783695200652172,88.93113922032609,323.24999999997317,,,,,,,,
N5,41000647,bridge,N5_LRP361a_LRP361b,25.7828882,88.9280549,5.1,0,,,,,,,
N5,41000648,link,N5_LRP361b_LRP367a,25.7828604,88.9279993,2986.9999999999663,,,,,,,,
N5,41000649,bridge,N5_LRP367a_LRP367a_E,25.7933110735999,88.9080074677,3.33,0,,,,,,,
N5,41000650,link,N5_LRP367a_E_LRP368a,25.793337066248,88.907988875311,432.6700000000301,,,,,,,,
N5,41000651,bridge,N5_LRP368a_LRP368a_E,25.7967143152,88.9055731489,2.7,0,,,,,,,
N5,41000652,link,N5_LRP368a_E_LRP368b,25.79673539032,88.90555807399001,242.30000000000018,,,,,,,,
N5,41000653,bridge,N5_LRP368b_LRP368b_E,25.7984798630911,88.9041459246828,10.63,0,,,,,,,
N5,41000654,link,N5_LRP368b_E_LRP368d,25.79855547463668,88.90408360002422,278.36999999999534,,,,,,,,
N5,41000655,bridge,N5_LRP368d_LRP368d_E,25.8005355297577,88.9024514913494,3.5,0,,,,,,,
N5,41000656,link,N5_LRP368d_E_LRP369c,25.800560425374854,88.90243097053056,938.5000000000332,,,,,,,,
N5,41000657,bridge,N5_LRP369c_LRP369c_E,25.8064438676923,88.8960562471794,2.75,0,,,,,,,
N5,41000658,link,N5_LRP369c_E_LRP366b,25.80645640346154,88.89603430923077,119.25000000002228,,,,,,,,
N5,41000659,bridge,N5_LRP366b_LRP366c,25.807,88.895083,10.999999999967258,0,,,,,,,
N5,41000660,link,N5_LRP366c_LRP370a,25.807,88.8949719,254.99999999999545,,,,,,,,
N5,41000661,bridge,N5_LRP370a_LRP370a_E,25.8070359847715,88.8924369799492,7.1,0,,,,,,,
N5,41000662,link,N5_LRP370a_E_LRP374a,25.80703698670051,88.89236639982234,4055.9000000000083,,,,,,,,
N5,41000663,bridge,N5_LRP374a_LRP374a_E,25.7794615408057,88.878429270971,3.5,0,,,,,,,
N5,41000664,link,N5_LRP374a_E_LRP370b,25.779441017167382,88.8780416600143,575.5000000000337,,,,,,,,
N5,41000665,bridge,N5_LRP370b_LRP370c,25.7744438,88.8773327,66.00000000003092,0,,,,,,,
N5,41000666,link,N5_LRP370c_LRP376a,25.7739993,88.8769716,1336.0000000000127,,,,,,,,
N5,41000667,bridge,N5_LRP376a_LRP376a_E,25.7708219461538,88.8640807384615,12.25,0,,,,,,,
N5,41000668,link,N5_LRP376a_E_LRP376b,25.77080863472973,88.86394015182432,91.74999999999045,,,,,,,,
N5,41000669,bridge,N5_LRP376b_LRP376b_E,25.7706830561538,88.8630780284615,12.25,0,,,,,,,
N5,41000670,link,N5_LRP376b_E_LRP376d,25.770670698873875,88.86293040551801,218.75,,,,,,,,
N5,41000671,bridge,N5_LRP376d_LRP376d_E,25.7703745600961,88.8608508552884,1.65,2,,,,,,,
N5,41000672,link,N5_LRP376d_E_LRP373b,25.770378380963965,88.86079052007658,1214.3500000000245,,,,,,,,
N5,41000673,bridge,N5_LRP373b_LRP373c,25.7688882,88.8496663,16.999999999995907,0,,,,,,,
N5,41000674,link,N5_LRP373c_LRP378a,25.7687771,88.8487497,120.9999999999809,,,,,,,,
N5,41000675,bridge,N5_LRP378a_LRP378a_E,25.7685551334905,88.8475447797169,53.599999999999994,1,,,,,,,
N5,41000676,link,N5_LRP378a_E_LRP375a,25.76845680783019,88.84701102990566,1411.4000000000146,,,,,,,,
N5,41000677,bridge,N5_LRP375a_LRP375b,25.7665556,88.8332771,54.99999999994998,0,,,,,,,
N5,41000678,link,N5_LRP375b_LRP380a,25.7666111,88.8327493,694.0000000000168,,,,,,,,
N5,41000679,bridge,N5_LRP380a_LRP380a_E,25.767218995679,88.8259768777777,19.52,0,,,,,,,
N5,41000680,link,N5_LRP380a_E_LRP381a,25.767431711084,88.82541645297201,805.4799999999886,,,,,,,,
N5,41000681,bridge,N5_LRP381a_LRP381a_E,25.7683481133333,88.8176624655555,6.5,0,,,,,,,
N5,41000682,link,N5_LRP381a_E_LRP377a,25.76837904815,88.81758985895,655.5000000000177,,,,,,,,
N5,41000683,bridge,N5_LRP377a_LRP377b,25.7692216,88.8112222,1.65,2,,,,,,,
N5,41000684,link,N5_LRP377b_LRP382c,25.7692216,88.8110556,571.0000000000264,,,,,,,,
N5,41000685,bridge,N5_LRP382c_LRP382c_E,25.7702303245454,88.8053612579545,6.7,0,,,,,,,
N5,41000686,link,N5_LRP382c_E_LRP383a,25.770328622963504,88.80525413150364,425.29999999993606,,,,,,,,
N5,41000687,bridge,N5_LRP383a_LRP383a_E,25.7712961457142,88.8013667771428,3.65,0,,,,,,,
N5,41000688,link,N5_LRP383a_E_LRP379a,25.771354909321165,88.80130553716788,815.3500000000236,,,,,,,,
N5,41000689,bridge,N5_LRP379a_LRP379b,25.7735271,88.7938052,3.5,0,,,,,,,
N5,41000690,link,N5_LRP379b_LRP385a,25.7736382,88.7932497,1285.000000000025,,,,,,,,
N5,41000691,bridge,N5_LRP385a_LRP385a_E,25.7740734,88.7803142333333,13.08,0,,,,,,,
N5,41000692,link,N5_LRP385a_E_LRP385c,25.7739380988,88.78017768385455,299.919999999986,,,,,,,,
N5,41000693,bridge,N5_LRP385c_LRP385c_E,25.7737694155597,88.7773046512334,1.7,0,,,,,,,
N5,41000694,link,N5_LRP385c_E_LRP385d,25.773807021276347,88.77722764132318,72.29999999998427,,,,,,,,
N5,41000695,bridge,N5_LRP385d_LRP385d_E,25.7736641024667,88.776625971537,1.7,2,,,,,,,
N5,41000696,link,N5_LRP385d_E_LRP386a,25.773729997154568,88.77650555209601,453.29999999995607,,,,,,,,
N5,41000697,bridge,N5_LRP386a_LRP386a_E,25.7731213990825,88.7722921467889,2.7,2,,,,,,,
N5,41000698,link,N5_LRP386a_E_LRP381b,25.77325536202576,88.77205592118267,219.29999999997563,,,,,,,,
N5,41000699,bridge,N5_LRP381b_LRP381c,25.7730271,88.769916,5.1,0,,,,,,,
N5,41000700,link,N5_LRP381c_LRP386b,25.7730549,88.7698327,229.00000000004184,,,,,,,,
N5,41000701,bridge,N5_LRP386b_LRP386b_E,25.7734572057636,88.7674624037464,3.5,0,,,,,,,
N5,41000702,link,N5_LRP386b_E_LRP382a,25.773460848991355,88.76743383184439,250.49999999998818,,,,,,,,
N5,41000703,bridge,N5_LRP382a_LRP382b,25.7737216,88.7653889,55.05,2,,,,,,,
N5,41000704,link,N5_LRP382b_LRP386c,25.7737216,88.7652222,45.000000000015916,,,,,,,,
N5,41000705,bridge,N5_LRP386c_LRP386c_E,25.77378826,88.76478054,3.5,0,,,,,,,
N5,41000706,link,N5_LRP386c_E_LRP388a,25.773805270031055,88.76466155807454,1686.5000000000236,,,,,,,,
N5,41000707,bridge,N5_LRP388a_LRP388a_E,25.7734413552127,88.7479034720212,3.5,0,,,,,,,
N5,41000708,link,N5_LRP388a_E_LRP388b,25.773437528670215,88.74787327111702,332.50000000003865,,,,,,,,
N5,41000709,bridge,N5_LRP388b_LRP388b_E,25.7730740071276,88.7450041852127,246.85,2,,,,,,,
N5,41000710,link,N5_LRP388b_E_LRP384a,25.77280412654787,88.7428741585798,304.1499999999928,,,,,,,,
N5,41000711,bridge,N5_LRP384a_LRP384b,25.7724716,88.7402497,9.9,0,,,,,,,
N5,41000712,link,N5_LRP384b_LRP390a,25.772791,88.73991635,1229.0000000000418,,,,,,,,
N5,41000713,bridge,N5_LRP390a_LRP390a_E,25.770038742,88.7311856,9.67,1,,,,,,,
N5,41000714,link,N5_LRP390a_E_LRP387a,25.769800561215956,88.7313336425532,1581.329999999923,,,,,,,,
N5,41000715,bridge,N5_LRP387a_LRP387b,25.7583611,88.722916,54.39,0,,,,,,,
N5,41000716,link,N5_LRP387b_LRP392a,25.7583056,88.7228604,379.0000000000191,,,,,,,,
N5,41000717,bridge,N5_LRP392a_LRP392a_E,25.7562194948314,88.7189732594382,60.445,1,,,,,,,
N5,41000718,link,N5_LRP392a_E_LRP389a,25.7559939894199,88.71844903502806,1500.554999999963,,,,,,,,
N5,41000719,bridge,N5_LRP389a_LRP389b,25.7526944,88.7049167,1.0000000000331966,0,,,,,,,
N5,41000720,link,N5_LRP389b_LRP394a,25.75275,88.7041667,7.999999999981355,,,,,,,,
N5,41000721,bridge,N5_LRP394a_LRP394a_E,25.7527562779661,88.7041152242937,9.2,2,,,,,,,
N5,41000722,link,N5_LRP394a_E_LRP395a,25.752763497627118,88.70405602723164,863.7999999999693,,,,,,,,
N5,41000723,bridge,N5_LRP395a_LRP395a_E,25.753455972,88.6961048752,6.72,0,,,,,,,
N5,41000724,link,N5_LRP395a_E_LRP391a,25.75346138496,88.696038792736,710.2800000000684,,,,,,,,
N5,41000725,bridge,N5_LRP391a_LRP391b,25.7540833,88.6889997,10.1,0,,,,,,,
N5,41000726,link,N5_LRP391b_LRP398a,25.7540833,88.6889441,2480.9999999999945,,,,,,,,
N5,41000727,bridge,N5_LRP398a_LRP398a_E,25.7651823454,88.6737216,3.2,0,,,,,,,
N5,41000728,link,N5_LRP398a_E_LRP400a,25.765210700919997,88.6737216,2121.8000000000075,,,,,,,,
N5,41000729,bridge,N5_LRP400a_LRP400a_E,25.7839399393835,88.6749266325342,6.5,0,,,,,,,
N5,41000730,link,N5_LRP400a_E_LRP396a,25.783986318664386,88.67494363715754,488.4999999999877,,,,,,,,
N5,41000731,bridge,N5_LRP396a_LRP396b,25.7874719,88.6762216,31.999999999982265,0,,,,,,,
N5,41000732,link,N5_LRP396b_LRP402a,25.7877219,88.6763049,1317.0000000000073,,,,,,,,
N5,41000733,bridge,N5_LRP402a_LRP402a_E,25.7991268873913,88.6772818452174,93.13499999999999,0,,,,,,,
N5,41000734,link,N5_LRP402a_E_LRP403a,25.800071883693477,88.67709063501304,357.86499999994703,,,,,,,,
N5,41000735,bridge,N5_LRP403a_LRP403a_E,25.8032380882,88.6767778706,4.5,0,,,,,,,
N5,41000736,link,N5_LRP403a_E_LRP399a,25.80327783805,88.67677399565,1262.5000000000455,,,,,,,,
N5,41000737,bridge,N5_LRP399a_LRP399b,25.8138056,88.6747493,25.43,0,,,,,,,
N5,41000738,link,N5_LRP399b_LRP405a,25.8141389,88.6738882,1105.9999999999945,,,,,,,,
N5,41000739,bridge,N5_LRP405a_LRP405a_E,25.8198537462365,88.6657041204301,3.25,0,,,,,,,
N5,41000740,link,N5_LRP405a_E_LRP409a,25.819939353242574,88.665635865,3923.750000000041,,,,,,,,
N5,41000741,bridge,N5_LRP409a_LRP409a_E,25.8527107912765,88.6553144603191,7.05,2,,,,,,,
N5,41000742,link,N5_LRP409a_E_LRP414a,25.852773501776596,88.65531154356914,4759.9500000000035,,,,,,,,
N5,41000743,bridge,N5_LRP414a_LRP414a_E,25.8849868452,88.6279185552,3.4,0,,,,,,,
N5,41000744,link,N5_LRP414a_E_LRP417a,25.885007246220002,88.62789144972,3024.600000000021,,,,,,,,
N5,41000745,bridge,N5_LRP417a_LRP417a_E,25.9021897347058,88.6053721999999,4.5,0,,,,,,,
N5,41000746,link,N5_LRP417a_E_LRP418a,25.90220885397059,88.6053347,803.4999999999854,,,,,,,,
N5,41000747,bridge,N5_LRP418a_LRP418a_E,25.9048464352941,88.5981864568627,11.1,0,,,,,,,
N5,41000748,link,N5_LRP418a_E_LRP415a,25.904873036117646,88.59807844007842,1904.8999999999978,,,,,,,,
N5,41000749,bridge,N5_LRP415a_LRP415b,25.9083611,88.5797493,12.999999999976808,0,,,,,,,
N5,41000750,link,N5_LRP415b_LRP421a,25.9083611,88.5796382,1394.0000000000055,,,,,,,,
N5,41000751,bridge,N5_LRP421a_LRP421a_E,25.9108870533156,88.5663212342175,2.32,0,,,,,,,
N5,41000752,link,N5_LRP421a_E_LRP416a,25.91088884808488,88.56629935575597,143.68000000001757,,,,,,,,
N5,41000753,bridge,N5_LRP416a_LRP416b,25.911,88.5649444,2.35,0,,,,,,,
N5,41000754,link,N5_LRP416b_LRP422a,25.9109167,88.5645278,1145.0000000000387,,,,,,,,
N5,41000755,bridge,N5_LRP422a_LRP422a_E,25.9149102,88.5568997994,9.82,0,,,,,,,
N5,41000756,link,N5_LRP422a_E_LRP424a,25.914956845,88.556842243398,1988.1799999999998,,,,,,,,
N5,41000757,bridge,N5_LRP424a_LRP424a_E,25.9312439481561,88.5506315201735,6.6,0,,,,,,,
N5,41000758,link,N5_LRP424a_E_LRP419a,25.931296840498916,88.55060368277657,11.399999999980537,,,,,,,,
N5,41000759,bridge,N5_LRP419a_LRP419b,25.9313882,88.5505556,41.03,0,,,,,,,
N5,41000760,link,N5_LRP419b_LRP425a,25.9314716,88.5505,1006.9999999999482,,,,,,,,
N5,41000761,bridge,N5_LRP425a_LRP425a_E,25.9394679401,88.5457826911999,4.47,0,,,,,,,
N5,41000762,link,N5_LRP425a_E_LRP427a,25.939502832473,88.545761953976,1561.5300000000047,,,,,,,,
N5,41000763,bridge,N5_LRP427a_LRP427a_E,25.9511429975,88.53776313,6.55,0,,,,,,,
N5,41000764,link,N5_LRP427a_E_LRP429a,25.951389982858586,88.53785351767677,1518.449999999973,,,,,,,,
N5,41000765,bridge,N5_LRP429a_LRP429a_E,25.961259998,88.52735819,3.6,0,,,,,,,
N5,41000766,link,N5_LRP429a_E_LRP429b,25.96128179564,88.5273327902,560.4000000000156,,,,,,,,
N5,41000767,bridge,N5_LRP429b_LRP429b_E,25.9646749616,88.523378888,2.87,0,,,,,,,
N5,41000768,link,N5_LRP429b_E_LRP430a,25.964692339163,88.523358638715,699.1300000000251,,,,,,,,
N5,41000769,bridge,N5_LRP430a_LRP430a_E,25.9692593492,88.5187438732,4.45,0,,,,,,,
N5,41000770,link,N5_LRP430a_E_LRP434a,25.969291487990002,88.51871742329,4292.550000000006,,,,,,,,
N5,41000771,bridge,N5_LRP434a_LRP434a_E,25.9986437913,88.4925648,2.35,2,,,,,,,
N5,41000772,link,N5_LRP434a_E_LRP435a,25.998661482335,88.49255187499999,1280.64999999998,,,,,,,,
